CMPLNT_NUM,ADDR_PCT_CD,BORO_NM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,CRM_ATPT_CPTD_CD,HADEVELOPT,JURIS_DESC,KY_CD,LAW_CAT_CD,LOC_OF_OCCUR_DESC,OFNS_DESC,PARKS_NM,PD_CD,PD_DESC,PREM_TYP_DESC,RPT_DT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
336462105,108,QUEENS,12/31/2021,8:02:00,12/31/2021,8:07:00,COMPLETED,,N.Y. POLICE DEPT,106,FELONY,INSIDE,FELONY ASSAULT,,109,"ASSAULT 2,1,UNCLASSIFIED",RESIDENCE - APT. HOUSE,12/31/2021,1004563,208461,40.73883882,-73.92670086,"(40.73883881900008, -73.92670086199998)"
177732827,112,QUEENS,12/31/2021,16:00:00,12/31/2021,16:10:00,COMPLETED,,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,339,"LARCENY,PETIT FROM OPEN AREAS,",CHAIN STORE,12/31/2021,1021974,206302,40.73285578,-73.86388449,"(40.73285577700005, -73.86388448799994)"
555132306,81,BROOKLYN,12/31/2021,21:10:00,12/31/2021,21:18:00,COMPLETED,,N.Y. HOUSING POLICE,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,639,AGGRAVATED HARASSMENT 2,RESIDENCE - PUBLIC HOUSING,12/31/2021,1004899,187202,40.68048714,-73.92555358,"(40.680487139000036, -73.92555358299995)"
367589808,75,BROOKLYN,12/31/2021,19:40:00,12/31/2021,19:45:00,COMPLETED,,N.Y. HOUSING POLICE,126,FELONY,INSIDE,MISCELLANEOUS PENAL LAW,,198,CRIMINAL CONTEMPT 1,RESIDENCE - PUBLIC HOUSING,12/31/2021,1016409,178125,40.65553848,-73.88409879,"(40.65553848200005, -73.88409879299998)"
862959722,60,BROOKLYN,12/31/2021,16:10:00,12/31/2021,16:20:00,COMPLETED,,N.Y. POLICE DEPT,344,MISDEMEANOR,REAR OF,ASSAULT 3 & RELATED OFFENSES,,101,ASSAULT 3,PARKING LOT/GARAGE (PUBLIC),12/31/2021,991706,149005,40.57566536,-73.97316178,"(40.57566535600006, -73.97316178199996)"
320328169,30,MANHATTAN,12/31/2021,17:46:00,12/31/2021,17:47:00,COMPLETED,,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,333,"LARCENY,PETIT FROM STORE-SHOPL",DRUG STORE,12/31/2021,996981,238664,40.82175222,-73.9540037,"(40.82175222200004, -73.95400369699998)"
126828371,109,QUEENS,12/31/2021,9:31:00,12/31/2021,9:35:00,COMPLETED,,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,333,"LARCENY,PETIT FROM STORE-SHOPL",CHAIN STORE,12/31/2021,1030272,215099,40.75696202,-73.83388325,"(40.75696201900007, -73.83388324699997)"
680857412,23,MANHATTAN,12/31/2021,17:00:00,12/31/2021,17:44:00,COMPLETED,,N.Y. HOUSING POLICE,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,101,ASSAULT 3,RESIDENCE - PUBLIC HOUSING,12/31/2021,998481,225704,40.78617829,-73.94861159,"(40.78617829400008, -73.94861158899994)"
680889538,42,BRONX,12/31/2021,22:19:00,12/31/2021,22:23:00,COMPLETED,,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,12/31/2021,1009174,239145,40.82304644,-73.909948,"(40.823046444000056, -73.90994799999999)"
865244829,20,MANHATTAN,12/31/2021,13:00:00,12/31/2021,13:10:00,COMPLETED,,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,637,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE - APT. HOUSE,12/31/2021,989696,219888,40.77022468,-73.98034,"(40.77022468400003, -73.98033999799998)"
892005783,70,BROOKLYN,12/31/2021,4:25:00,12/31/2021,4:35:00,COMPLETED,,N.Y. POLICE DEPT,106,FELONY,INSIDE,FELONY ASSAULT,,109,"ASSAULT 2,1,UNCLASSIFIED",RESIDENCE - APT. HOUSE,12/31/2021,995435,174621,40.64597209,-73.95969593,"(40.64597209200008, -73.95969593099994)"
337349331,103,QUEENS,12/31/2021,20:56:00,12/31/2021,21:26:00,COMPLETED,,N.Y. TRANSIT POLICE,106,FELONY,,FELONY ASSAULT,,106,ASSAULT POLICE/PEACE OFFICER,TRANSIT - NYC SUBWAY,12/31/2021,1037559,194576,40.70059059,-73.8077432,"(40.70059059000005, -73.80774319999993)"
966261632,71,BROOKLYN,12/31/2021,13:38:00,12/31/2021,14:00:00,COMPLETED,,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,12/31/2021,1001300,181133,40.66383676,-73.93854476,"(40.66383675900005, -73.93854475599994)"
249331663,18,MANHATTAN,12/31/2021,23:00:00,,,COMPLETED,,N.Y. POLICE DEPT,109,FELONY,,GRAND LARCENY,,415,"LARCENY,GRAND FROM PERSON,PICK",STREET,12/31/2021,987595,216089,40.75979845,-73.98792703,"(40.75979845300003, -73.98792703499998)"
816625731,47,BRONX,12/31/2021,12:03:00,12/31/2021,12:03:00,COMPLETED,,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,639,AGGRAVATED HARASSMENT 2,RESIDENCE - APT. HOUSE,12/31/2021,1022158,264062,40.8913899,-73.86289438,"(40.89138989800006, -73.86289437899995)"
208953152,103,QUEENS,12/31/2021,13:50:00,12/31/2021,14:10:00,COMPLETED,,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,113,"MENACING,UNCLASSIFIED",RESIDENCE - APT. HOUSE,12/31/2021,1040260,193180,40.69674222,-73.79801372,"(40.69674222100008, -73.79801372099996)"
575495129,14,MANHATTAN,12/31/2021,21:17:00,12/31/2021,21:17:00,COMPLETED,,N.Y. POLICE DEPT,340,MISDEMEANOR,INSIDE,FRAUDS,,707,"IMPERSONATION 2, PUBLIC SERVAN",PUBLIC BUILDING,12/31/2021,985802,213781,40.75346408,-73.99439974,"(40.75346407600006, -73.99439974299997)"
718827859,24,MANHATTAN,12/31/2021,8:30:00,12/31/2021,18:19:00,COMPLETED,,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,352,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE",RESIDENCE - APT. HOUSE,12/31/2021,994599,230586,40.79958347,-73.96262244,"(40.79958346600006, -73.96262243699994)"
720127988,41,BRONX,12/31/2021,15:20:00,12/31/2021,15:30:00,ATTEMPTED,,N.Y. POLICE DEPT,359,MISDEMEANOR,INSIDE,OFFENSES AGAINST PUBLIC ADMINI,,748,"CONTEMPT,CRIMINAL",RESIDENCE - APT. HOUSE,12/31/2021,1013033,238140,40.82027627,-73.89600928,"(40.82027627300005, -73.89600928499993)"
826537976,50,BRONX,12/31/2021,6:00:00,12/31/2021,6:20:00,COMPLETED,,N.Y. POLICE DEPT,105,FELONY,INSIDE,ROBBERY,,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",RESIDENCE - APT. HOUSE,12/31/2021,1011979,257404,40.87315363,-73.89973769,"(40.87315362800007, -73.89973769199997)"
645010389,43,BRONX,12/31/2021,0:07:00,,,COMPLETED,,N.Y. POLICE DEPT,126,FELONY,OPPOSITE OF,MISCELLANEOUS PENAL LAW,,461,UNAUTHORIZED USE VEHICLE 2,STREET,12/31/2021,1016036,241778,40.83025125,-73.88514231,"(40.83025124700004, -73.88514230799996)"
173477913,47,BRONX,12/31/2021,19:00:00,12/31/2021,19:05:00,COMPLETED,,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",OTHER,12/31/2021,1027160,263444,40.88967078,-73.84480695,"(40.889670780000074, -73.844806953)"
308653677,47,BRONX,12/31/2021,2:03:00,,,COMPLETED,,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,639,AGGRAVATED HARASSMENT 2,RESIDENCE-HOUSE,12/31/2021,1022069,259203,40.87805386,-73.86324371,"(40.878053859000026, -73.86324371299997)"
309054972,6,MANHATTAN,12/31/2021,10:50:00,12/31/2021,11:00:00,COMPLETED,,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,333,"LARCENY,PETIT FROM STORE-SHOPL",DRUG STORE,12/31/2021,984793,207317,40.73572213,-73.99804209,"(40.73572213000005, -73.99804209499997)"
164081171,6,MANHATTAN,12/31/2021,21:30:00,12/31/2021,21:40:00,COMPLETED,,N.Y. POLICE DEPT,578,VIOLATION,FRONT OF,HARRASSMENT 2,,638,"HARASSMENT,SUBD 3,4,5",HOSPITAL,12/31/2021,984135,207985,40.73755564,-74.00041642,"(40.73755564100002, -74.000416424)"
565181581,113,QUEENS,12/31/2021,11:40:00,12/31/2021,11:45:00,COMPLETED,,N.Y. POLICE DEPT,578,VIOLATION,FRONT OF,HARRASSMENT 2,,637,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE-HOUSE,12/31/2021,1050057,193551,40.6976931,-73.76267953,"(40.69769310000004, -73.76267953299998)"
672065393,14,MANHATTAN,12/31/2021,14:52:00,12/31/2021,14:55:00,COMPLETED,,N.Y. TRANSIT POLICE,341,MISDEMEANOR,,PETIT LARCENY,,339,"LARCENY,PETIT FROM OPEN AREAS,",TRANSIT - NYC SUBWAY,12/31/2021,986061,213320,40.7521987,-73.99346504,"(40.75219869800003, -73.99346504499994)"
721459716,81,BROOKLYN,12/31/2021,17:15:00,12/31/2021,17:30:00,COMPLETED,,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,333,"LARCENY,PETIT FROM STORE-SHOPL",COMMERCIAL BUILDING,12/31/2021,1005968,190410,40.68928981,-73.92168908,"(40.68928980600003, -73.92168907599995)"
824835922,60,BROOKLYN,12/31/2021,18:10:00,12/31/2021,18:20:00,COMPLETED,,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",BEAUTY & NAIL SALON,12/31/2021,988333,149336,40.57657608,-73.9853035,"(40.576576081000034, -73.98530350199997)"
435540019,113,QUEENS,12/31/2021,2:25:00,12/31/2021,2:30:00,COMPLETED,,N.Y. POLICE DEPT,126,FELONY,FRONT OF,MISCELLANEOUS PENAL LAW,,117,RECKLESS ENDANGERMENT 1,COMMERCIAL BUILDING,12/31/2021,1049979,187274,40.68046482,-73.76302206,"(40.68046481600004, -73.76302206499997)"
269646059,47,BRONX,12/31/2021,14:30:00,12/31/2021,14:40:00,COMPLETED,,N.Y. HOUSING POLICE,578,VIOLATION,INSIDE,HARRASSMENT 2,,637,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE - PUBLIC HOUSING,12/31/2021,1026905,261798,40.88515427,-73.8457397,"(40.88515427000005, -73.84573970399998)"
188516991,61,BROOKLYN,12/31/2021,9:50:00,,,COMPLETED,,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,333,"LARCENY,PETIT FROM STORE-SHOPL",CHAIN STORE,12/31/2021,998332,153604,40.58828065,-73.94930033,"(40.58828065300003, -73.94930033099996)"
255602121,40,BRONX,12/31/2021,20:32:00,,,COMPLETED,,N.Y. HOUSING POLICE,118,FELONY,FRONT OF,DANGEROUS WEAPONS,,792,WEAPONS POSSESSION 1 & 2,RESIDENCE - PUBLIC HOUSING,12/31/2021,1009563,236603,40.81606827,-73.90855208,"(40.81606826600006, -73.90855208499994)"
963559409,70,BROOKLYN,12/31/2021,18:50:00,12/31/2021,19:03:00,COMPLETED,,N.Y. POLICE DEPT,106,FELONY,INSIDE,FELONY ASSAULT,,109,"ASSAULT 2,1,UNCLASSIFIED",RESIDENCE - APT. HOUSE,12/31/2021,997350,162381,40.61237325,-73.95281892,"(40.61237324600006, -73.95281892299994)"
661241135,75,BROOKLYN,12/31/2021,3:30:00,12/31/2021,3:40:00,COMPLETED,,N.Y. HOUSING POLICE,344,MISDEMEANOR,REAR OF,ASSAULT 3 & RELATED OFFENSES,,101,ASSAULT 3,RESIDENCE - PUBLIC HOUSING,12/31/2021,1020302,182607,40.66782558,-73.87004428,"(40.66782557800008, -73.87004428099993)"
829868386,90,BROOKLYN,12/31/2021,0:50:00,12/31/2021,1:02:00,COMPLETED,WILLIAMSBURG,N.Y. HOUSING POLICE,105,FELONY,INSIDE,ROBBERY,,388,"ROBBERY,RESIDENTIAL COMMON AREA",RESIDENCE - PUBLIC HOUSING,12/31/2021,1000476,197809,40.70961011,-73.9414747,"(40.70961010500002, -73.94147470399997)"
226043155,78,BROOKLYN,12/31/2021,6:40:00,12/31/2021,6:50:00,COMPLETED,,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,101,ASSAULT 3,RESIDENCE - APT. HOUSE,12/31/2021,988282,184164,40.67217168,-73.98546629,"(40.672171677000044, -73.98546629299993)"
662054920,75,BROOKLYN,12/31/2021,18:08:00,12/31/2021,18:10:00,COMPLETED,,N.Y. POLICE DEPT,578,VIOLATION,FRONT OF,HARRASSMENT 2,,637,"HARASSMENT,SUBD 1,CIVILIAN",CHAIN STORE,12/31/2021,1021027,177828,40.65470531,-73.86745693,"(40.654705308000075, -73.86745693299997)"
473227748,70,BROOKLYN,12/31/2021,13:10:00,12/31/2021,13:15:00,ATTEMPTED,,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,101,ASSAULT 3,FAST FOOD,12/31/2021,996198,175297,40.64782657,-73.95694524,"(40.647826569000074, -73.95694523899994)"
547721005,32,MANHATTAN,12/31/2021,18:23:00,12/31/2021,18:33:00,COMPLETED,,N.Y. HOUSING POLICE,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,114,OBSTR BREATH/CIRCUL,RESIDENCE - PUBLIC HOUSING,12/31/2021,999874,238251,40.82061401,-73.9435521,"(40.82061401100003, -73.94355210399993)"
921069708,100,QUEENS,12/31/2021,19:50:00,12/31/2021,20:04:00,COMPLETED,,N.Y. HOUSING POLICE,235,MISDEMEANOR,INSIDE,DANGEROUS DRUGS,,511,"CONTROLLED SUBSTANCE, POSSESSI",RESIDENCE - PUBLIC HOUSING,12/31/2021,1036867,153432,40.58766357,-73.81055978,"(40.587663570000075, -73.81055977899997)"
927479600,42,BRONX,12/31/2021,3:10:00,12/31/2021,3:15:00,COMPLETED,,N.Y. POLICE DEPT,351,MISDEMEANOR,FRONT OF,CRIMINAL MISCHIEF & RELATED OF,,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",STREET,12/31/2021,1013830,242036,40.83096705,-73.89311257,"(40.83096704500008, -73.89311257399999)"
648487768,49,BRONX,12/31/2021,17:30:00,12/31/2021,17:33:00,COMPLETED,,N.Y. POLICE DEPT,233,MISDEMEANOR,FRONT OF,SEX CRIMES,,681,"CHILD, ENDANGERING WELFARE",RESIDENCE - APT. HOUSE,12/31/2021,1027295,251236,40.85616296,-73.84439712,"(40.85616295700004, -73.84439712399995)"
225775433,79,BROOKLYN,12/31/2021,16:22:00,12/31/2021,16:33:00,COMPLETED,,N.Y. POLICE DEPT,110,FELONY,FRONT OF,GRAND LARCENY OF MOTOR VEHICLE,,441,"LARCENY,GRAND OF AUTO",STREET,12/31/2021,997293,190827,40.69045141,-73.95296922,"(40.69045141000004, -73.95296921599999)"
279025166,67,BROOKLYN,12/31/2021,0:15:00,12/31/2021,0:49:00,ATTEMPTED,,N.Y. POLICE DEPT,107,FELONY,INSIDE,BURGLARY,,223,"BURGLARY,RESIDENCE,NIGHT",RESIDENCE - APT. HOUSE,12/31/2021,1006160,180447,40.66194315,-73.92102913,"(40.66194314900008, -73.92102913399998)"
753987610,72,BROOKLYN,12/31/2021,12:57:00,12/31/2021,13:00:00,COMPLETED,,N.Y. POLICE DEPT,113,FELONY,,FORGERY,,725,"FORGERY,M.V. REGISTRATION",STREET,12/31/2021,981648,178411,40.6563815,-74.0093793,"(40.65638149800003, -74.00937929799994)"
642902340,18,MANHATTAN,12/31/2021,20:40:00,12/31/2021,20:45:00,COMPLETED,,N.Y. POLICE DEPT,233,MISDEMEANOR,INSIDE,SEX CRIMES,,175,"SEXUAL ABUSE 3,2",BAR/NIGHT CLUB,12/31/2021,988353,217918,40.76481827,-73.98518977,"(40.764818269000045, -73.98518977299993)"
897700892,50,BRONX,12/31/2021,1:30:00,12/31/2021,1:40:00,COMPLETED,,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,637,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE - APT. HOUSE,12/31/2021,1011228,257997,40.87478356,-73.9024508,"(40.87478355800005, -73.90245080199998)"
233321740,81,BROOKLYN,12/31/2021,14:00:00,12/31/2021,14:30:00,COMPLETED,,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,333,"LARCENY,PETIT FROM STORE-SHOPL",DRUG STORE,12/31/2021,1004471,187274,40.68068575,-73.92709648,"(40.68068575000007, -73.92709647699996)"
456284775,19,MANHATTAN,12/31/2021,17:20:00,12/31/2021,17:30:00,COMPLETED,,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,352,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE",LIQUOR STORE,12/31/2021,994264,219145,40.76818135,-73.96384946,"(40.76818134800004, -73.96384945899997)"
997857158,44,BRONX,12/31/2021,14:15:00,,,COMPLETED,,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,101,ASSAULT 3,RESIDENCE - APT. HOUSE,12/31/2021,1005825,241931,40.83070203,-73.92203938,"(40.83070203200003, -73.92203937899995)"
222576054,1,MANHATTAN,12/31/2021,12:00:00,12/31/2021,13:20:00,COMPLETED,,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,338,"LARCENY,PETIT FROM BUILDING,UN",DOCTOR/DENTIST OFFICE,12/31/2021,983961,201733,40.72039542,-74.00104403,"(40.720395421000035, -74.00104403099994)"
908712831,78,BROOKLYN,12/31/2021,20:50:00,12/31/2021,20:55:00,COMPLETED,,N.Y. TRANSIT POLICE,351,MISDEMEANOR,,CRIMINAL MISCHIEF & RELATED OF,,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",TRANSIT - NYC SUBWAY,12/31/2021,987381,183506,40.67036598,-73.98871466,"(40.670365979000046, -73.98871465799994)"
559634154,23,MANHATTAN,12/31/2021,8:35:00,12/31/2021,8:37:00,COMPLETED,,N.Y. POLICE DEPT,118,FELONY,FRONT OF,DANGEROUS WEAPONS,,793,WEAPONS POSSESSION 3,GAS STATION,12/31/2021,1000658,227068,40.78991834,-73.94074685,"(40.78991833500004, -73.94074684999998)"
286564212,14,MANHATTAN,12/31/2021,23:22:00,,,COMPLETED,,N.Y. POLICE DEPT,109,FELONY,,GRAND LARCENY,,406,"LARCENY,GRAND FROM PERSON, BAG OPEN/DIP",STREET,12/31/2021,988650,214286,40.75484922,-73.98411999,"(40.754849215000036, -73.98411999099994)"
508765191,25,MANHATTAN,12/31/2021,17:05:00,12/31/2021,17:30:00,COMPLETED,,N.Y. POLICE DEPT,351,MISDEMEANOR,INSIDE,CRIMINAL MISCHIEF & RELATED OF,,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",LIQUOR STORE,12/31/2021,1000883,232722,40.80543661,-73.9399203,"(40.80543660600006, -73.93992029899994)"
765408487,45,BRONX,12/31/2021,1:30:00,12/31/2021,1:40:00,COMPLETED,,N.Y. POLICE DEPT,343,MISDEMEANOR,FRONT OF,OTHER OFFENSES RELATED TO THEF,,479,"THEFT,RELATED OFFENSES,UNCLASS",MAILBOX INSIDE,12/31/2021,1030813,247600,40.84616538,-73.83170511,"(40.84616537900007, -73.83170510899998)"
284511762,40,BRONX,12/31/2021,15:15:00,12/31/2021,15:19:00,COMPLETED,,N.Y. POLICE DEPT,351,MISDEMEANOR,FRONT OF,CRIMINAL MISCHIEF & RELATED OF,,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",STREET,12/31/2021,1003888,236101,40.81470485,-73.92905586,"(40.81470485400007, -73.92905585999995)"
861195278,77,BROOKLYN,12/31/2021,10:30:00,12/31/2021,10:35:00,COMPLETED,,N.Y. TRANSIT POLICE,109,FELONY,,GRAND LARCENY,,404,"LARCENY,GRAND FROM PERSON,PERSONAL ELECTRONIC DEVICE(SNATCH)",TRANSIT - NYC SUBWAY,12/31/2021,995908,183618,40.67066627,-73.95797591,"(40.67066627200006, -73.95797590799998)"
769793098,26,MANHATTAN,12/31/2021,21:50:00,12/31/2021,22:05:00,COMPLETED,MANHATTANVILLE,N.Y. HOUSING POLICE,105,FELONY,INSIDE,ROBBERY,,389,"ROBBERY,DWELLING",RESIDENCE - PUBLIC HOUSING,12/31/2021,996138,237007,40.8172054,-73.95705243,"(40.817205398000056, -73.95705243299993)"
575846471,40,BRONX,12/31/2021,4:13:00,12/31/2021,4:18:00,COMPLETED,,N.Y. HOUSING POLICE,118,FELONY,FRONT OF,DANGEROUS WEAPONS,,793,WEAPONS POSSESSION 3,RESIDENCE - PUBLIC HOUSING,12/31/2021,1007037,235669,40.81351157,-73.91768104,"(40.813511574000074, -73.91768103899994)"
396560796,23,MANHATTAN,12/31/2021,12:26:00,12/31/2021,12:33:00,COMPLETED,,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,639,AGGRAVATED HARASSMENT 2,RESIDENCE - APT. HOUSE,12/31/2021,1000658,227068,40.78991834,-73.94074685,"(40.78991833500004, -73.94074684999998)"
705209113,49,BRONX,12/31/2021,20:15:00,12/31/2021,20:55:00,COMPLETED,,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,637,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE - APT. HOUSE,12/31/2021,1021136,251009,40.85556779,-73.86666264,"(40.85556779000007, -73.86666264199994)"
395352284,60,BROOKLYN,12/31/2021,5:30:00,12/31/2021,6:00:00,COMPLETED,,N.Y. POLICE DEPT,578,VIOLATION,FRONT OF,HARRASSMENT 2,,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,12/31/2021,991767,149248,40.57633229,-73.97294193,"(40.57633229200008, -73.97294192699997)"
235355957,75,BROOKLYN,12/31/2021,15:40:00,12/31/2021,15:45:00,COMPLETED,,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,114,OBSTR BREATH/CIRCUL,RESIDENCE - APT. HOUSE,12/31/2021,1017107,184621,40.67336599,-73.88155151,"(40.67336598600008, -73.88155151299998)"
786731905,43,BRONX,12/31/2021,16:30:00,12/31/2021,16:58:00,COMPLETED,,N.Y. POLICE DEPT,121,FELONY,INSIDE,CRIMINAL MISCHIEF & RELATED OF,,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",RESIDENCE - APT. HOUSE,12/31/2021,1023167,243214,40.83416411,-73.85936605,"(40.83416410700005, -73.85936605199998)"
977077745,104,QUEENS,12/31/2021,17:45:00,12/31/2021,17:50:00,COMPLETED,,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,638,"HARASSMENT,SUBD 3,4,5",DEPARTMENT STORE,12/31/2021,1016721,203582,40.72541089,-73.88285163,"(40.72541089100008, -73.88285163399996)"
934296780,26,MANHATTAN,12/31/2021,7:00:00,12/31/2021,11:30:00,COMPLETED,,N.Y. POLICE DEPT,351,MISDEMEANOR,FRONT OF,CRIMINAL MISCHIEF & RELATED OF,,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",FAST FOOD,12/31/2021,995143,237399,40.81828261,-73.96064654,"(40.81828261100002, -73.96064653799993)"
105215826,1,MANHATTAN,12/31/2021,11:27:00,12/31/2021,11:33:00,COMPLETED,,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,333,"LARCENY,PETIT FROM STORE-SHOPL",DEPARTMENT STORE,12/31/2021,981078,199628,40.71461714,-74.01144362,"(40.714617135000026, -74.01144362299993)"
551627068,14,MANHATTAN,12/31/2021,13:45:00,12/31/2021,13:55:00,COMPLETED,,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,638,"HARASSMENT,SUBD 3,4,5",COMMERCIAL BUILDING,12/31/2021,987389,213196,40.75185798,-73.98867198,"(40.75185797800003, -73.98867198099998)"
956172579,61,BROOKLYN,12/31/2021,11:00:00,12/31/2021,12:30:00,COMPLETED,,N.Y. POLICE DEPT,344,MISDEMEANOR,FRONT OF,ASSAULT 3 & RELATED OFFENSES,,101,ASSAULT 3,RESIDENCE - APT. HOUSE,12/31/2021,1002815,152438,40.58507196,-73.93316286,"(40.58507196100004, -73.93316285999998)"
970867645,47,BRONX,12/31/2021,4:50:00,12/31/2021,5:00:00,COMPLETED,,N.Y. POLICE DEPT,361,MISDEMEANOR,FRONT OF,OFF. AGNST PUB ORD SENSBLTY &,,661,"LEWDNESS,PUBLIC",STREET,12/31/2021,1023921,264703,40.89314149,-73.85651411,"(40.893141488000026, -73.85651410799994)"
406892712,49,BRONX,12/31/2021,1:00:00,12/31/2021,13:30:00,COMPLETED,,N.Y. POLICE DEPT,578,VIOLATION,FRONT OF,HARRASSMENT 2,,638,"HARASSMENT,SUBD 3,4,5",STREET,12/31/2021,1022102,247181,40.84505699,-73.86319227,"(40.84505698600003, -73.86319227499997)"
453517686,115,QUEENS,12/31/2021,14:31:00,12/31/2021,14:40:00,COMPLETED,,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,333,"LARCENY,PETIT FROM STORE-SHOPL",DRUG STORE,12/31/2021,1016433,212469,40.74980454,-73.88384817,"(40.74980454200004, -73.883848174)"
448872659,49,BRONX,12/31/2021,14:12:00,12/31/2021,14:17:00,COMPLETED,,N.Y. HOUSING POLICE,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,114,OBSTR BREATH/CIRCUL,RESIDENCE - PUBLIC HOUSING,12/31/2021,1022930,253752,40.86308882,-73.86016171,"(40.86308881600007, -73.860161712)"
709375163,79,BROOKLYN,12/31/2021,9:10:00,12/31/2021,9:45:00,COMPLETED,,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,639,AGGRAVATED HARASSMENT 2,RESIDENCE - APT. HOUSE,12/31/2021,996722,187385,40.68100473,-73.95503458,"(40.68100472900005, -73.95503457699994)"
789488947,13,MANHATTAN,12/31/2021,9:58:00,12/31/2021,10:07:00,COMPLETED,,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,333,"LARCENY,PETIT FROM STORE-SHOPL",COMMERCIAL BUILDING,12/31/2021,986691,209691,40.74223785,-73.99119252,"(40.742237852000066, -73.99119251599996)"
